Date,Close,High,Low,Open
2008-02-20,1.4710,1.4730,1.4616,1.4724
2008-02-21,1.4809,1.4835,1.4702,1.4713
2008-02-22,1.4823,1.4859,1.4787,1.4813
2008-02-25,1.4829,1.4843,1.4793,1.4837
2008-02-26,1.4972,1.4984,1.4779,1.4828
2008-02-27,1.5122,1.5143,1.4970,1.4972
2008-02-28,1.5196,1.5228,1.5074,1.5118
2008-02-29,1.5189,1.5238,1.5144,1.5192
2008-03-03,1.5204,1.5271,1.5160,1.5194
2008-03-04,1.5215,1.5248,1.5172,1.5202
2008-03-05,1.5262,1.5297,1.5146,1.5216
2008-03-06,1.5387,1.5394,1.5260,1.5263
2008-03-07,1.5347,1.5451,1.5316,1.5379
2008-03-10,1.5351,1.5403,1.5312,1.5359
2008-03-11,1.5337,1.5495,1.5281,1.5348
2008-03-12,1.5560,1.5572,1.5333,1.5338
2008-03-13,1.5624,1.5645,1.5521,1.5563
2008-03-14,1.5673,1.5687,1.5531,1.5626
2008-03-17,1.5731,1.5903,1.5684,1.5722
2008-03-18,1.5620,1.5831,1.5618,1.5730
2008-03-19,1.5645,1.5782,1.5582,1.5620
2008-03-20,1.5430,1.5649,1.5396,1.5631
2008-03-21,1.5432,1.5472,1.5405,1.5425
2008-03-24,1.5431,1.5453,1.5341,1.5438
2008-03-25,1.5649,1.5656,1.5407,1.5422
2008-03-26,1.5845,1.5857,1.5584,1.5647
2008-03-27,1.5777,1.5845,1.5726,1.5842
2008-03-28,1.5795,1.5837,1.5741,1.5776
2008-03-31,1.5762,1.5894,1.5760,1.5800
2008-04-01,1.5619,1.5785,1.5564,1.5761
2008-04-02,1.5690,1.5701,1.5533,1.5611
2008-04-03,1.5682,1.5687,1.5511,1.5685
2008-04-04,1.5737,1.5772,1.5638,1.5681
2008-04-07,1.5704,1.5735,1.5627,1.5733
2008-04-08,1.5703,1.5798,1.5674,1.5703
2008-04-09,1.5835,1.5863,1.5683,1.5704
2008-04-10,1.5743,1.5908,1.5725,1.5833
2008-04-11,1.5806,1.5842,1.5738,1.5742
2008-04-14,1.5836,1.5885,1.5671,1.5755
2008-04-15,1.5789,1.5873,1.5751,1.5835
2008-04-16,1.5942,1.5977,1.5758,1.5787
2008-04-17,1.5893,1.5980,1.5847,1.5941
2008-04-18,1.5816,1.5955,1.5711,1.5891
2008-04-21,1.5907,1.5946,1.5791,1.5812
2008-04-22,1.5996,1.6017,1.5834,1.5908
2008-04-23,1.5884,1.5997,1.5860,1.5996
2008-04-24,1.5678,1.5890,1.5637,1.5883
2008-04-25,1.5629,1.5706,1.5555,1.5678
2008-04-28,1.5653,1.5690,1.5593,1.5621
2008-04-29,1.5565,1.5659,1.5540,1.5653
2008-04-30,1.5618,1.5641,1.5517,1.5565
2008-05-01,1.5468,1.5643,1.5430,1.5619
2008-05-02,1.5424,1.5498,1.5362,1.5468
2008-05-05,1.5497,1.5518,1.5423,1.5427
2008-05-06,1.5531,1.5593,1.5453,1.5497
2008-05-07,1.5395,1.5538,1.5366,1.5532
2008-05-08,1.5403,1.5439,1.5289,1.5395
2008-05-09,1.5480,1.5486,1.5393,1.5403
2008-05-12,1.5541,1.5570,1.5366,1.5468
2008-05-13,1.5469,1.5564,1.5431,1.5540
2008-05-14,1.5480,1.5484,1.5396,1.5469
2008-05-15,1.5444,1.5547,1.5419,1.5476
2008-05-16,1.5576,1.5599,1.5437,1.5441
2008-05-19,1.5509,1.5632,1.5486,1.5584
2008-05-20,1.5652,1.5679,1.5505,1.5534
2008-05-21,1.5666,1.5684,1.5644,1.5651
2008-05-22,1.5723,1.5807,1.5692,1.5806
2008-05-23,1.5763,1.5793,1.5699,1.5723
2008-05-26,1.5772,1.5791,1.5741,1.5768
2008-05-27,1.5676,1.5817,1.5671,1.5771
2008-05-28,1.5647,1.5759,1.5607,1.5677
2008-05-29,1.5511,1.5663,1.5485,1.5647
2008-05-30,1.5554,1.5568,1.5462,1.5511
2008-06-02,1.5539,1.5589,1.5486,1.5561
2008-06-03,1.5433,1.5627,1.5409,1.5535
2008-06-04,1.5425,1.5481,1.5418,1.5441
2008-06-05,1.5582,1.5599,1.5365,1.5424
2008-06-06,1.5777,1.5777,1.5572,1.5582
2008-06-09,1.5641,1.5842,1.5617,1.5784
2008-06-10,1.5454,1.5653,1.5439,1.5640
2008-06-11,1.5556,1.5585,1.5453,1.5456
2008-06-12,1.5449,1.5565,1.5380,1.5556
2008-06-13,1.5380,1.5480,1.5304,1.5449
2008-06-16,1.5467,1.5517,1.5346,1.5392
2008-06-17,1.5505,1.5550,1.5460,1.5468
2008-06-18,1.5524,1.5537,1.5462,1.5505
2008-06-19,1.5501,1.5585,1.5466,1.5570
2008-06-20,1.5607,1.5651,1.5491,1.5501
2008-06-23,1.5513,1.5626,1.5468,1.5624
2008-06-24,1.5569,1.5620,1.5492,1.5522
2008-06-25,1.5664,1.5685,1.5537,1.5570
2008-06-26,1.5750,1.5765,1.5630,1.5665
2008-06-27,1.5793,1.5793,1.5720,1.5751
2008-06-30,1.5754,1.5835,1.5731,1.5785
2008-07-01,1.5794,1.5824,1.5724,1.5754
2008-07-02,1.5890,1.5890,1.5776,1.5793
2008-07-03,1.5696,1.5896,1.5681,1.5891
2008-07-04,1.5704,1.5725,1.5656,1.5696
2008-07-07,1.5723,1.5752,1.5611,1.5697
2008-07-08,1.5667,1.5738,1.5635,1.5723
2008-07-09,1.5737,1.5750,1.5649,1.5666
2008-07-10,1.5784,1.5800,1.5691,1.5738
2008-07-11,1.5937,1.5945,1.5764,1.5784
2008-07-14,1.5904,1.5934,1.5840,1.5894
2008-07-15,1.5911,1.6035,1.5866,1.5902
2008-07-16,1.5819,1.5947,1.5800,1.5912
2008-07-17,1.5858,1.5893,1.5783,1.5819
2008-07-18,1.5846,1.5885,1.5804,1.5856
2008-07-21,1.5924,1.5931,1.5828,1.5841
2008-07-22,1.5790,1.5942,1.5757,1.5924
2008-07-23,1.5684,1.5797,1.5670,1.5786
2008-07-24,1.5676,1.5713,1.5627,1.5684
2008-07-25,1.5708,1.5753,1.5662,1.5677
2008-07-28,1.5737,1.5767,1.5683,1.5695
2008-07-29,1.5583,1.5757,1.5553,1.5738
2008-07-30,1.5576,1.5615,1.5519,1.5583
2008-07-31,1.5597,1.5698,1.5568,1.5577
2008-08-01,1.5564,1.5598,1.5513,1.5598
2008-08-04,1.5573,1.5630,1.5555,1.5572
2008-08-05,1.5450,1.5575,1.5447,1.5572
2008-08-06,1.5413,1.5515,1.5398,1.5450
2008-08-07,1.5324,1.5502,1.5309,1.5413
2008-08-08,1.5005,1.5334,1.4997,1.5324
2008-08-11,1.4892,1.5082,1.4880,1.4968
2008-08-12,1.4913,1.4963,1.4816,1.4893
2008-08-13,1.4922,1.4978,1.4841,1.4914
2008-08-14,1.4801,1.4948,1.4777,1.4921
2008-08-15,1.4687,1.4824,1.4658,1.4823
2008-08-18,1.4678,1.4766,1.4672,1.4683
2008-08-19,1.4780,1.4793,1.4630,1.4678
2008-08-20,1.4743,1.4804,1.4672,1.4781
2008-08-21,1.4896,1.4908,1.4731,1.4742
2008-08-22,1.4790,1.4899,1.4757,1.4896
2008-08-25,1.4752,1.4807,1.4696,1.4788
2008-08-26,1.4642,1.4760,1.4570,1.4753
2008-08-27,1.4713,1.4775,1.4633,1.4642
2008-08-28,1.4697,1.4808,1.4671,1.4714
2008-08-29,1.4671,1.4766,1.4640,1.4693
2008-09-01,1.4588,1.4717,1.4581,1.4686
2008-09-02,1.4516,1.4616,1.4466,1.4616
2008-09-03,1.4491,1.4530,1.4385,1.4516
2008-09-04,1.4242,1.4545,1.4213,1.4490
2008-09-05,1.4260,1.4348,1.4196,1.4240
2008-09-08,1.4121,1.4429,1.4054,1.4267
2008-09-09,1.4102,1.4227,1.4047,1.4118
2008-09-10,1.3962,1.4179,1.3954,1.4106
2008-09-11,1.4016,1.4041,1.3882,1.3964
2008-09-12,1.4219,1.4240,1.3973,1.4019
2008-09-15,1.4282,1.4483,1.4085,1.4222
2008-09-16,1.4101,1.4283,1.4073,1.4275
2008-09-17,1.4323,1.4384,1.4095,1.4096
2008-09-18,1.4323,1.4542,1.4279,1.4323
2008-09-19,1.4464,1.4498,1.4152,1.4327
2008-09-22,1.4797,1.4867,1.4438,1.4466
2008-09-23,1.4668,1.4827,1.4623,1.4798
2008-09-24,1.4614,1.4746,1.4604,1.4670
2008-09-25,1.4615,1.4768,1.4561,1.4613
2008-09-26,1.4601,1.4678,1.4555,1.4619
2008-09-29,1.4414,1.4636,1.4303,1.4612
2008-09-30,1.4115,1.4426,1.4008,1.4416
2008-10-01,1.4006,1.4174,1.3976,1.4114
2008-10-02,1.3800,1.4025,1.3747,1.4008
2008-10-03,1.3782,1.3907,1.3704,1.3798
2008-10-06,1.3485,1.3773,1.3444,1.3771
2008-10-07,1.3626,1.3743,1.3482,1.3487
2008-10-08,1.3632,1.3755,1.3545,1.3616
2008-10-09,1.3596,1.3786,1.3581,1.3630
2008-10-10,1.3393,1.3652,1.3260,1.3597
2008-10-13,1.3596,1.3684,1.3405,1.3407
2008-10-14,1.3616,1.3770,1.3590,1.3593
2008-10-15,1.3461,1.3690,1.3450,1.3618
2008-10-16,1.3481,1.3538,1.3347,1.3461
2008-10-17,1.3412,1.3518,1.3387,1.3480
2008-10-20,1.3330,1.3531,1.3288,1.3407
2008-10-21,1.3054,1.3354,1.3051,1.3332
2008-10-22,1.2821,1.3078,1.2738,1.3056
2008-10-23,1.2969,1.3007,1.2729,1.2824
2008-10-24,1.2622,1.2975,1.2496,1.2963
2008-10-27,1.2526,1.2686,1.2335,1.2622
2008-10-28,1.2781,1.2786,1.2329,1.2458
2008-10-29,1.2968,1.2992,1.2627,1.2784
2008-10-30,1.2862,1.3298,1.2806,1.2966
2008-10-31,1.2731,1.2895,1.2667,1.2862
2008-11-03,1.2643,1.2898,1.2596,1.2726
2008-11-04,1.2978,1.3049,1.2526,1.2642
2008-11-05,1.2959,1.3116,1.2795,1.2980
2008-11-06,1.2714,1.2957,1.2680,1.2955
2008-11-07,1.2718,1.2851,1.2652,1.2712
2008-11-10,1.2746,1.2930,1.2710,1.2714
2008-11-11,1.2522,1.2800,1.2506,1.2747
2008-11-12,1.2505,1.2632,1.2466,1.2521
2008-11-13,1.2780,1.2857,1.2389,1.2504
2008-11-14,1.2603,1.2829,1.2574,1.2768
2008-11-17,1.2631,1.2654,1.2629,1.2648
2008-11-18,1.2636,1.2644,1.2615,1.2616
2008-11-19,1.2516,1.2814,1.2516,1.2616
2008-11-20,1.2449,1.2487,1.2447,1.2451
2008-11-21,1.2583,1.2595,1.2579,1.2586
2008-11-24,1.2944,1.2960,1.2935,1.2953
2008-11-25,1.3049,1.3072,1.3044,1.3062
2008-11-26,1.2878,1.3072,1.2820,1.3062
2008-11-27,1.2904,1.2968,1.2861,1.2876
2008-11-28,1.2693,1.2957,1.2645,1.2903
2008-12-01,1.2602,1.2717,1.2583,1.2692
2008-12-02,1.2717,1.2767,1.2562,1.2608
2008-12-03,1.2716,1.2742,1.2602,1.2712
2008-12-04,1.2782,1.2848,1.2549,1.2717
2008-12-05,1.2717,1.2800,1.2628,1.2775
2008-12-08,1.2962,1.2968,1.2682,1.2711
2008-12-09,1.2927,1.3001,1.2797,1.2958
2008-12-10,1.3018,1.3071,1.2903,1.2926
2008-12-11,1.3356,1.3406,1.3000,1.3021
2008-12-12,1.3370,1.3416,1.3251,1.3349
2008-12-15,1.3687,1.3723,1.3337,1.3364
2008-12-16,1.4014,1.4149,1.3629,1.3685
2008-12-17,1.4419,1.4438,1.3992,1.3992
2008-12-18,1.4250,1.4719,1.4182,1.4419
2008-12-19,1.3907,1.4309,1.3824,1.4245
2008-12-22,1.3935,1.4126,1.3902,1.3906
2008-12-23,1.3926,1.4021,1.3921,1.3941
2008-12-24,1.4009,1.4019,1.3915,1.3925
2008-12-25,1.4026,1.4047,1.3982,1.4012
2008-12-26,1.4026,1.4120,1.3990,1.4009
2008-12-29,1.3924,1.4363,1.3921,1.4028
2008-12-30,1.4057,1.4222,1.3917,1.3923
2008-12-31,1.3971,1.4148,1.3852,1.4057
2009-01-01,1.4028,1.4069,1.3962,1.3968
2009-01-02,1.3916,1.4057,1.3840,1.4045
2009-01-05,1.3629,1.3963,1.3546,1.3919
2009-01-06,1.3509,1.3659,1.3312,1.3631
2009-01-07,1.3644,1.3747,1.3431,1.3535
2009-01-08,1.3704,1.3799,1.3534,1.3645
2009-01-09,1.3463,1.3752,1.3416,1.3699
2009-01-12,1.3374,1.3491,1.3290,1.3472
2009-01-13,1.3186,1.3374,1.3140,1.3357
2009-01-14,1.3192,1.3338,1.3094,1.3180
2009-01-15,1.3122,1.3242,1.3026,1.3188
2009-01-16,1.3268,1.3343,1.3108,1.3108
2009-01-19,1.3069,1.3386,1.3069,1.3265
2009-01-20,1.2905,1.3104,1.2857,1.3065
2009-01-21,1.3028,1.3086,1.2825,1.2900
2009-01-22,1.3000,1.3083,1.2908,1.3022
2009-01-23,1.2958,1.3035,1.2765,1.3000
2009-01-26,1.3186,1.3208,1.2862,1.2972
2009-01-27,1.3166,1.3329,1.3119,1.3187
2009-01-28,1.3165,1.3328,1.3103,1.3160
2009-01-29,1.2951,1.3179,1.2933,1.3165
2009-01-30,1.2809,1.2961,1.2764,1.2952
2009-02-02,1.2814,1.2853,1.2707,1.2810
2009-02-03,1.3037,1.3058,1.2801,1.2844
2009-02-04,1.2847,1.3071,1.2813,1.3040
2009-02-05,1.2786,1.2906,1.2760,1.2845
2009-02-06,1.2937,1.2993,1.2748,1.2791
2009-02-09,1.3002,1.3094,1.2874,1.2939
2009-02-10,1.2910,1.3074,1.2811,1.3002
2009-02-11,1.2906,1.2998,1.2834,1.2910
2009-02-12,1.2863,1.2944,1.2722,1.2904
2009-02-13,1.2860,1.2943,1.2821,1.2861
2009-02-16,1.2808,1.2891,1.2727,1.2860
2009-02-17,1.2580,1.2805,1.2563,1.2801
2009-02-18,1.2528,1.2640,1.2513,1.2581
2009-02-19,1.2673,1.2761,1.2528,1.2528
2009-02-20,1.2825,1.2884,1.2558,1.2672
2009-02-23,1.2752,1.2992,1.2713,1.2823
2009-02-24,1.2844,1.2877,1.2663,1.2692
2009-02-25,1.2723,1.2900,1.2690,1.2843
2009-02-26,1.2737,1.2811,1.2683,1.2722
2009-02-27,1.2672,1.2751,1.2604,1.2745
2009-03-02,1.2577,1.2676,1.2546,1.2669
2009-03-03,1.2559,1.2679,1.2521,1.2576
2009-03-04,1.2655,1.2663,1.2457,1.2558
2009-03-05,1.2541,1.2664,1.2480,1.2658
2009-03-06,1.2646,1.2754,1.2533,1.2537
2009-03-09,1.2601,1.2727,1.2556,1.2652
2009-03-10,1.2680,1.2822,1.2579,1.2604
2009-03-11,1.2845,1.2865,1.2617,1.2678
2009-03-12,1.2913,1.2946,1.2732,1.2844
2009-03-13,1.2927,1.2957,1.2862,1.2899
2009-03-16,1.2973,1.3071,1.2833,1.2927
2009-03-17,1.3012,1.3033,1.2932,1.2978
2009-03-18,1.3508,1.3536,1.2985,1.3015
2009-03-19,1.3665,1.3739,1.3417,1.3509
2009-03-20,1.3579,1.3726,1.3517,1.3665
2009-03-23,1.3620,1.3736,1.3486,1.3579
2009-03-24,1.3471,1.3678,1.3432,1.3617
2009-03-25,1.3576,1.3651,1.3419,1.3469
2009-03-26,1.3527,1.3642,1.3495,1.3576
2009-03-27,1.3286,1.3592,1.3257,1.3527
2009-03-30,1.3199,1.3296,1.3113,1.3289
2009-03-31,1.3243,1.3343,1.3174,1.3201
2009-04-01,1.3232,1.3287,1.3167,1.3241
2009-04-02,1.3467,1.3517,1.3230,1.3231
2009-04-03,1.3482,1.3497,1.3365,1.3463
2009-04-06,1.3399,1.3582,1.3358,1.3482
2009-04-07,1.3264,1.3408,1.3227,1.3399
2009-04-08,1.3265,1.3310,1.3148,1.3267
2009-04-09,1.3162,1.3336,1.3127,1.3265
2009-04-10,1.3187,1.3193,1.3089,1.3157
2009-04-13,1.3366,1.3393,1.3127,1.3185
2009-04-14,1.3265,1.3381,1.3226,1.3367
2009-04-15,1.3214,1.3297,1.3146,1.3260
2009-04-16,1.3174,1.3269,1.3127,1.3209
2009-04-17,1.3041,1.3198,1.3018,1.3175
2009-04-20,1.2922,1.3076,1.2888,1.3044
2009-04-21,1.2943,1.2996,1.2897,1.2922
2009-04-22,1.3002,1.3038,1.2886,1.2949
2009-04-23,1.3133,1.3161,1.2980,1.3004
2009-04-24,1.3242,1.3301,1.3113,1.3134
2009-04-27,1.3016,1.3256,1.3000,1.3152
2009-04-28,1.3135,1.3166,1.2965,1.3017
2009-04-29,1.3253,1.3340,1.3121,1.3135
2009-04-30,1.3223,1.3387,1.3192,1.3252
2009-05-01,1.3272,1.3329,1.3219,1.3223
2009-05-04,1.3413,1.3426,1.3211,1.3273
2009-05-05,1.3310,1.3438,1.3283,1.3414
2009-05-06,1.3315,1.3374,1.3247,1.3308
2009-05-07,1.3391,1.3470,1.3252,1.3311
2009-05-08,1.3639,1.3653,1.3341,1.3387
2009-05-11,1.3576,1.3669,1.3556,1.3632
2009-05-12,1.3644,1.3707,1.3564,1.3575
2009-05-13,1.3593,1.3722,1.3566,1.3644
2009-05-14,1.3634,1.3665,1.3526,1.3590
2009-05-15,1.3494,1.3651,1.3462,1.3633
2009-05-18,1.3552,1.3564,1.3424,1.3489
2009-05-19,1.3626,1.3668,1.3531,1.3555
2009-05-20,1.3810,1.3831,1.3584,1.3627
2009-05-21,1.3900,1.3924,1.3728,1.3764
2009-05-22,1.3990,1.4051,1.3899,1.3902
2009-05-25,1.4014,1.4047,1.3959,1.4001
2009-05-26,1.3985,1.4023,1.3860,1.4014
2009-05-27,1.3835,1.4001,1.3822,1.3989
2009-05-28,1.3932,1.3986,1.3793,1.3835
2009-05-29,1.4153,1.4170,1.3926,1.3931
2009-06-01,1.4150,1.4247,1.4099,1.4158
2009-06-02,1.4306,1.4333,1.4102,1.4150
2009-06-03,1.4137,1.4340,1.4109,1.4305
2009-06-04,1.4175,1.4242,1.4071,1.4147
2009-06-05,1.3962,1.4267,1.3933,1.4175
2009-06-08,1.3894,1.4002,1.3805,1.3967
2009-06-09,1.4076,1.4102,1.3853,1.3903
2009-06-10,1.3966,1.4144,1.3916,1.4070
2009-06-11,1.4093,1.4178,1.3943,1.3966
2009-06-12,1.4014,1.4129,1.3936,1.4094
2009-06-15,1.3783,1.4033,1.3756,1.4015
2009-06-16,1.3833,1.3933,1.3749,1.3786
2009-06-17,1.3938,1.3986,1.3807,1.3835
2009-06-18,1.3901,1.4002,1.3870,1.3941
2009-06-19,1.3932,1.4012,1.3883,1.3904
2009-06-22,1.3856,1.3963,1.3826,1.3939
2009-06-23,1.4073,1.4108,1.3829,1.3856
2009-06-24,1.3931,1.4138,1.3889,1.4074
2009-06-25,1.3995,1.4015,1.3889,1.3927
2009-06-26,1.4055,1.4120,1.3983,1.3994
2009-06-29,1.4074,1.4104,1.3983,1.4052
2009-06-30,1.4031,1.4154,1.4000,1.4073
2009-07-01,1.4150,1.4201,1.4000,1.4034
2009-07-02,1.3942,1.4155,1.3928,1.4151
2009-07-03,1.4000,1.4030,1.3943,1.3951
2009-07-06,1.3972,1.4004,1.3877,1.4004
2009-07-07,1.3916,1.4052,1.3904,1.3973
2009-07-08,1.3873,1.3940,1.3832,1.3918
2009-07-09,1.4023,1.4074,1.3859,1.3871
2009-07-10,1.3933,1.4030,1.3878,1.4022
2009-07-13,1.3981,1.4001,1.3898,1.3935
2009-07-14,1.3970,1.4014,1.3912,1.3984
2009-07-15,1.4101,1.4135,1.3964,1.3970
2009-07-16,1.4140,1.4166,1.4056,1.4099
2009-07-17,1.4094,1.4150,1.4062,1.4140
2009-07-20,1.4227,1.4250,1.4097,1.4100
2009-07-21,1.4210,1.4277,1.4163,1.4225
2009-07-22,1.4206,1.4257,1.4156,1.4213
2009-07-23,1.4158,1.4291,1.4120,1.4206
2009-07-24,1.4205,1.4253,1.4135,1.4150
2009-07-27,1.4241,1.4298,1.4172,1.4204
2009-07-28,1.4171,1.4304,1.4130,1.4240
2009-07-29,1.4030,1.4195,1.4006,1.4171
2009-07-30,1.4063,1.4095,1.4010,1.4034
2009-07-31,1.4249,1.4280,1.4065,1.4065
2009-08-03,1.4415,1.4445,1.4207,1.4255
2009-08-04,1.4395,1.4432,1.4367,1.4419
2009-08-05,1.4414,1.4449,1.4356,1.4396
2009-08-06,1.4351,1.4431,1.4330,1.4412
2009-08-07,1.4183,1.4413,1.4154,1.4353
2009-08-10,1.4143,1.4218,1.4105,1.4182
2009-08-11,1.4146,1.4185,1.4110,1.4144
2009-08-12,1.4200,1.4247,1.4087,1.4147
2009-08-13,1.4276,1.4327,1.4200,1.4201
2009-08-14,1.4202,1.4306,1.4159,1.4279
2009-08-17,1.4075,1.4202,1.4046,1.4200
2009-08-18,1.4132,1.4155,1.4066,1.4070
2009-08-19,1.4232,1.4267,1.4085,1.4131
2009-08-20,1.4245,1.4275,1.4201,1.4234
2009-08-21,1.4315,1.4378,1.4209,1.4245
2009-08-24,1.4294,1.4359,1.4281,1.4326
2009-08-25,1.4299,1.4362,1.4253,1.4298
2009-08-26,1.4240,1.4352,1.4205,1.4296
2009-08-27,1.4347,1.4410,1.4220,1.4242
2009-08-28,1.4302,1.4391,1.4282,1.4348
2009-08-31,1.4331,1.4369,1.4256,1.4302
2009-09-01,1.4214,1.4380,1.4177,1.4329
2009-09-02,1.4259,1.4294,1.4189,1.4217
2009-09-03,1.4256,1.4348,1.4236,1.4260
2009-09-04,1.4292,1.4327,1.4191,1.4259
2009-09-07,1.4333,1.4363,1.4288,1.4297
2009-09-08,1.4489,1.4536,1.4329,1.4333
2009-09-09,1.4568,1.4600,1.4466,1.4494
2009-09-10,1.4577,1.4613,1.4503,1.4563
2009-09-11,1.4565,1.4635,1.4554,1.4579
2009-09-14,1.4627,1.4652,1.4515,1.4579
2009-09-15,1.4658,1.4688,1.4562,1.4626
2009-09-16,1.4709,1.4737,1.4642,1.4660
2009-09-17,1.4740,1.4767,1.4689,1.4708
2009-09-18,1.4715,1.4745,1.4647,1.4744
2009-09-21,1.4676,1.4723,1.4610,1.4711
2009-09-22,1.4789,1.4817,1.4670,1.4678
2009-09-23,1.4709,1.4844,1.4708,1.4789
2009-09-24,1.4660,1.4803,1.4628,1.4690
2009-09-25,1.4691,1.4725,1.4615,1.4661
2009-09-28,1.4618,1.4720,1.4565,1.4688
2009-09-29,1.4580,1.4647,1.4527,1.4612
2009-09-30,1.4634,1.4675,1.4575,1.4584
2009-10-01,1.4535,1.4668,1.4518,1.4634
2009-10-02,1.4571,1.4648,1.4481,1.4541
2009-10-05,1.4646,1.4669,1.4575,1.4575
2009-10-06,1.4721,1.4762,1.4644,1.4649
2009-10-07,1.4682,1.4737,1.4650,1.4722
2009-10-08,1.4793,1.4817,1.4683,1.4688
2009-10-09,1.4724,1.4795,1.4674,1.4791
2009-10-12,1.4775,1.4813,1.4677,1.4719
2009-10-13,1.4853,1.4876,1.4762,1.4775
2009-10-14,1.4934,1.4946,1.4839,1.4850
2009-10-15,1.4935,1.4970,1.4843,1.4933
2009-10-16,1.4904,1.4967,1.4849,1.4935
2009-10-19,1.4972,1.4981,1.4829,1.4902
2009-10-20,1.4936,1.4994,1.4883,1.4965
2009-10-21,1.5005,1.5046,1.4888,1.4936
2009-10-22,1.5027,1.5038,1.4944,1.5004
2009-10-23,1.5007,1.5060,1.4986,1.5024
2009-10-26,1.4864,1.5063,1.4845,1.5006
2009-10-27,1.4809,1.4927,1.4771,1.4867
2009-10-28,1.4718,1.4841,1.4691,1.4811
2009-10-29,1.4837,1.4859,1.4684,1.4722
2009-10-30,1.4730,1.4859,1.4704,1.4836
2009-11-02,1.4774,1.4845,1.4685,1.4718
2009-11-03,1.4719,1.4811,1.4627,1.4774
2009-11-04,1.4860,1.4909,1.4703,1.4723
2009-11-05,1.4872,1.4918,1.4811,1.4862
2009-11-06,1.4844,1.4914,1.4813,1.4869
2009-11-09,1.4997,1.5020,1.4842,1.4848
2009-11-10,1.4988,1.5021,1.4938,1.4998
2009-11-11,1.4983,1.5050,1.4953,1.4990
2009-11-12,1.4845,1.5016,1.4822,1.4985
2009-11-13,1.4906,1.4938,1.4825,1.4850
2009-11-16,1.4969,1.5016,1.4881,1.4900
2009-11-17,1.4877,1.4999,1.4808,1.4970
2009-11-18,1.4963,1.4990,1.4856,1.4874
2009-11-19,1.4922,1.4965,1.4843,1.4960
2009-11-20,1.4859,1.4935,1.4801,1.4926
2009-11-23,1.4962,1.4999,1.4833,1.4859
2009-11-24,1.4960,1.4989,1.4889,1.4960
2009-11-25,1.5137,1.5145,1.4955,1.4967
2009-11-26,1.5016,1.5142,1.4959,1.5134
2009-11-27,1.4983,1.5019,1.4829,1.5017
2009-11-30,1.5006,1.5084,1.4964,1.4983
2009-12-01,1.5082,1.5120,1.4971,1.5004
2009-12-02,1.5041,1.5110,1.5033,1.5080
2009-12-03,1.5052,1.5141,1.5043,1.5043
2009-12-04,1.4857,1.5091,1.4822,1.5051
2009-12-07,1.4824,1.4905,1.4756,1.4852
2009-12-08,1.4701,1.4867,1.4681,1.4826
2009-12-09,1.4724,1.4782,1.4668,1.4702
2009-12-10,1.4731,1.4760,1.4684,1.4724
2009-12-11,1.4624,1.4777,1.4586,1.4730
2009-12-14,1.4657,1.4685,1.4598,1.4615
2009-12-15,1.4533,1.4663,1.4504,1.4656
2009-12-16,1.4533,1.4591,1.4506,1.4536
2009-12-17,1.4340,1.4536,1.4304,1.4529
2009-12-18,1.4345,1.4412,1.4262,1.4337
2009-12-21,1.4278,1.4373,1.4268,1.4338
2009-12-22,1.4249,1.4332,1.4218,1.4274
2009-12-23,1.4335,1.4367,1.4234,1.4248
2009-12-24,1.4375,1.4418,1.4322,1.4338
2009-12-25,1.4378,1.4437,1.4358,1.4379
2009-12-28,1.4377,1.4414,1.4353,1.4378
2009-12-29,1.4352,1.4458,1.4332,1.4379
2009-12-30,1.4338,1.4361,1.4274,1.4350
2009-12-31,1.4324,1.4440,1.4307,1.4336
2010-01-01,1.4334,1.4348,1.4322,1.4323
2010-01-04,1.4410,1.4456,1.4258,1.4322
2010-01-05,1.4363,1.4484,1.4346,1.4412
2010-01-06,1.4411,1.4435,1.4283,1.4365
2010-01-07,1.4310,1.4447,1.4299,1.4408
2010-01-08,1.4407,1.4439,1.4264,1.4307
2010-01-11,1.4516,1.4557,1.4396,1.4408
2010-01-12,1.4485,1.4548,1.4454,1.4511
2010-01-13,1.4510,1.4580,1.4456,1.4483
2010-01-14,1.4501,1.4556,1.4446,1.4509
2010-01-15,1.4385,1.4512,1.4337,1.4499
2010-01-18,1.4384,1.4400,1.4333,1.4383
2010-01-19,1.4285,1.4414,1.4253,1.4382
2010-01-20,1.4100,1.4296,1.4080,1.4286
2010-01-21,1.4083,1.4143,1.4028,1.4104
2010-01-22,1.4134,1.4182,1.4066,1.4081
2010-01-25,1.4147,1.4194,1.4112,1.4138
2010-01-26,1.4072,1.4179,1.4043,1.4147
2010-01-27,1.4020,1.4097,1.3993,1.4070
2010-01-28,1.3970,1.4052,1.3934,1.4022
2010-01-29,1.3862,1.3987,1.3862,1.3970
2010-02-01,1.3930,1.3938,1.3853,1.3860
2010-02-02,1.3962,1.3975,1.3886,1.3931
2010-02-03,1.3895,1.4026,1.3886,1.3963
2010-02-04,1.3726,1.3903,1.3725,1.3893
2010-02-05,1.3678,1.3746,1.3586,1.3722
2010-02-08,1.3646,1.3717,1.3620,1.3680
2010-02-09,1.3793,1.3839,1.3643,1.3649
2010-02-10,1.3737,1.3813,1.3677,1.3795
2010-02-11,1.3691,1.3801,1.3596,1.3737
2010-02-12,1.3631,1.3695,1.3530,1.3691
